Inventory_ID,Product_ID,Warehouse_ID,Supplier_ID,Stock_Quantity,Reorder_Level
I03484,449,W004,S017,220,149
I03485,449,W005,S017,679,24
I03486,449,W006,S049,982,142
I03487,449,W007,S047,523,144
I03488,449,W008,S048,831,109
I03489,449,W009,S027,924,88
I03490,449,W010,S035,407,28
I03491,450,W001,S045,553,163
I03492,450,W002,S027,545,99
I03493,450,W003,S002,165,39
I03494,450,W004,S043,944,182
I03495,450,W005,S008,682,194
I03496,450,W006,S009,837,96
I03497,450,W007,S016,979,110
I03498,450,W008,S031,796,141
I03499,450,W009,S024,171,170
I03500,450,W010,S040,356,33
I03501,451,W001,S034,871,83
I03502,451,W002,S032,787,42
I03503,451,W003,S016,348,100
I03504,451,W004,S028,690,41
I03505,451,W005,S033,335,57
I03506,451,W006,S043,926,26
I03507,451,W007,S003,821,115
I03508,451,W008,S009,801,67
I03509,451,W009,S020,241,51
I03510,451,W010,S031,321,63
I03511,452,W001,S028,513,168
I03512,452,W002,S035,422,106
I03513,452,W003,S033,322,125
I03514,452,W004,S050,916,175
I03515,452,W005,S023,731,117
I03516,452,W006,S024,426,199
I03517,452,W007,S036,802,130
I03518,452,W008,S027,145,33
I03519,452,W009,S038,117,161
I03520,452,W010,S015,173,42
I03521,453,W001,S021,732,133
I03522,453,W002,S003,395,114
I03523,453,W003,S030,120,112
I03524,453,W004,S049,549,133
I03525,453,W005,S046,240,190
I03526,453,W006,S024,229,86
I03527,453,W007,S038,657,140
I03528,453,W008,S050,618,171
I03529,453,W009,S012,237,116
I03530,453,W010,S012,531,142
I03531,454,W001,S005,199,190
I03532,454,W002,S044,600,183
I03533,454,W003,S039,788,188
I03534,454,W004,S030,951,181
I03535,454,W005,S050,889,91
I03536,454,W006,S002,468,67
I03537,454,W007,S039,799,112
I03538,454,W008,S009,798,82
I03539,454,W009,S029,531,122
I03540,454,W010,S026,268,144
I03541,455,W001,S032,119,118
I03542,455,W002,S036,719,187
I03543,455,W003,S004,436,61
I03544,455,W004,S024,403,120
I03545,455,W005,S040,711,77
I03546,455,W006,S045,699,179
I03547,455,W007,S011,576,147
I03548,455,W008,S033,54,151
I03549,455,W009,S041,671,144
I03550,455,W010,S023,509,130
I03551,456,W001,S050,758,141
I03552,456,W002,S013,261,23
I03553,456,W003,S017,131,167
I03554,456,W004,S046,215,96
I03555,456,W005,S019,199,119
I03556,456,W006,S018,648,101
I03557,456,W007,S044,160,154
I03558,456,W008,S012,576,161
I03559,456,W009,S041,75,74
I03560,456,W010,S030,909,63
I03561,457,W001,S001,895,183
I03562,457,W002,S021,559,199
I03563,457,W003,S023,479,43
I03564,457,W004,S027,241,162
I03565,457,W005,S008,456,155
I03566,457,W006,S028,395,193
I03567,457,W007,S027,87,163
I03568,457,W008,S022,895,36
I03569,457,W009,S003,107,39
I03570,457,W010,S024,641,62
I03571,458,W001,S035,422,24
I03572,458,W002,S025,86,163
I03573,458,W003,S043,183,127
I03574,458,W004,S044,551,106
I03575,458,W005,S005,879,189
I03576,458,W006,S028,411,150
I03577,458,W007,S012,320,92
I03578,458,W008,S019,187,198
I03579,458,W009,S036,951,140
I03580,458,W010,S022,822,178
I03581,459,W001,S028,494,198
I03582,459,W002,S033,811,157
I03583,459,W003,S047,183,70
I03584,459,W004,S011,508,170
I03585,459,W005,S038,674,43
I03586,459,W006,S006,958,35
I03587,459,W007,S015,982,75
I03588,459,W008,S016,536,29
I03589,459,W009,S035,92,37
I03590,459,W010,S047,381,61
I03591,460,W001,S035,808,134
I03592,460,W002,S040,186,178
I03593,460,W003,S009,312,90
I03594,460,W004,S025,941,73
I03595,460,W005,S021,637,72
I03596,460,W006,S001,501,177
I03597,460,W007,S047,972,154
I03598,460,W008,S021,852,120
I03599,460,W009,S012,699,155
I03600,460,W010,S009,647,24
I03601,461,W001,S008,265,42
I03602,461,W002,S049,408,69
I03603,461,W003,S050,723,41
I03604,461,W004,S017,845,188
I03605,461,W005,S012,636,46
I03606,461,W006,S047,819,131
I03607,461,W007,S016,191,158
I03608,461,W008,S038,474,190
I03609,461,W009,S019,273,45
I03610,461,W010,S040,475,133
I03611,462,W001,S003,974,25
I03612,462,W002,S027,654,81
I03613,462,W003,S022,517,108
I03614,462,W004,S022,453,111
I03615,462,W005,S007,111,102
I03616,462,W006,S026,51,139
I03617,462,W007,S029,351,49
I03618,462,W008,S008,608,167
I03619,462,W009,S002,90,109
I03620,462,W010,S026,923,55
I03621,463,W001,S033,532,200
I03622,463,W002,S019,336,111
I03623,463,W003,S006,580,167
I03624,463,W004,S023,303,185
I03625,463,W005,S044,406,33
I03626,463,W006,S030,593,149
I03627,463,W007,S022,482,32
I03628,463,W008,S027,285,64
I03629,463,W009,S043,136,56
I03630,463,W010,S042,802,169
I03631,464,W001,S024,425,200
I03632,464,W002,S022,183,32
I03633,464,W003,S034,97,79
I03634,464,W004,S008,465,113
I03635,464,W005,S043,727,166
I03636,464,W006,S028,615,136
I03637,464,W007,S027,989,200
I03638,464,W008,S045,793,38
I03639,464,W009,S030,303,44
I03640,464,W010,S035,669,119
I03641,465,W001,S012,804,69
I03642,465,W002,S002,428,66
I03643,465,W003,S048,79,131
I03644,465,W004,S004,374,53
I03645,465,W005,S045,892,134
I03646,465,W006,S034,902,152
I03647,465,W007,S045,171,181
I03648,465,W008,S049,754,99
I03649,465,W009,S015,340,188
I03650,465,W010,S042,629,84
I03651,466,W001,S005,71,87
I03652,466,W002,S008,302,104
I03653,466,W003,S035,140,198
I03654,466,W004,S030,860,188
I03655,466,W005,S036,465,53
I03656,466,W006,S007,332,145
I03657,466,W007,S003,721,48
I03658,466,W008,S007,467,118
I03659,466,W009,S033,918,20
I03660,466,W010,S041,195,135
I03661,467,W001,S031,906,55
I03662,467,W002,S037,110,108
I03663,467,W003,S041,110,112
I03664,467,W004,S013,614,37
I03665,467,W005,S029,96,113
I03666,467,W006,S029,358,83
I03667,467,W007,S003,963,38
I03668,467,W008,S036,822,181
I03669,467,W009,S030,750,64
I03670,467,W010,S040,148,44
I03671,468,W001,S039,680,186
I03672,468,W002,S039,988,170
I03673,468,W003,S001,710,122
I03674,468,W004,S009,602,76
I03675,468,W005,S002,286,91
I03676,468,W006,S028,976,83
I03677,468,W007,S049,223,39
I03678,468,W008,S038,672,94
I03679,468,W009,S048,729,177
I03680,468,W010,S015,886,166
I03681,469,W001,S032,217,92
I03682,469,W002,S025,702,48
I03683,469,W003,S049,903,112
I03684,469,W004,S029,276,81
I03685,469,W005,S013,858,156
I03686,469,W006,S010,203,191
I03687,469,W007,S015,701,91
I03688,469,W008,S037,350,52
I03689,469,W009,S008,669,89
I03690,469,W010,S011,174,103
I03691,470,W001,S005,597,84
I03692,470,W002,S050,613,178
I03693,470,W003,S001,910,179
I03694,470,W004,S034,979,45
I03695,470,W005,S045,819,79
I03696,470,W006,S014,439,128
I03697,470,W007,S006,845,160
I03698,470,W008,S043,198,95
I03699,470,W009,S034,314,83
I03700,470,W010,S030,445,101
I03701,471,W001,S007,111,34
I03702,471,W002,S015,583,92
I03703,471,W003,S008,850,158
I03704,471,W004,S048,798,162
I03705,471,W005,S039,975,187
I03706,471,W006,S036,327,67
I03707,471,W007,S036,879,64
I03708,471,W008,S040,382,86
I03709,471,W009,S046,147,130
I03710,471,W010,S028,192,25
I03711,472,W001,S034,218,27
I03712,472,W002,S047,794,24
I03713,472,W003,S004,282,143
I03714,472,W004,S012,512,125
I03715,472,W005,S006,65,142
I03716,472,W006,S037,338,162
I03717,472,W007,S010,451,178
I03718,472,W008,S036,167,93
I03719,472,W009,S005,850,165
I03720,472,W010,S023,982,181
I03721,473,W001,S026,804,87
I03722,473,W002,S026,628,149
I03723,473,W003,S011,910,107
I03724,473,W004,S011,268,151
I03725,473,W005,S001,851,166
I03726,473,W006,S050,739,53
I03727,473,W007,S038,81,72
I03728,473,W008,S001,126,54
I03729,473,W009,S040,946,38
I03730,473,W010,S023,891,152
I03731,474,W001,S037,668,86
I03732,474,W002,S016,646,107
I03733,474,W003,S005,724,135
I03734,474,W004,S040,896,192
I03735,474,W005,S003,402,157
I03736,474,W006,S038,155,25
I03737,474,W007,S042,568,74
I03738,474,W008,S044,126,181
I03739,474,W009,S024,137,67
I03740,474,W010,S049,442,167
I03741,475,W001,S026,700,78
I03742,475,W002,S046,536,69
I03743,475,W003,S011,399,31
I03744,475,W004,S009,203,74
I03745,475,W005,S001,969,59
I03746,475,W006,S047,726,87
I03747,475,W007,S036,823,36
I03748,475,W008,S039,149,179
I03749,475,W009,S009,100,61
I03750,475,W010,S022,906,172
I03751,476,W001,S044,541,88
I03752,476,W002,S043,97,128
I03753,476,W003,S020,734,23
I03754,476,W004,S039,247,24
I03755,476,W005,S004,431,62
I03756,476,W006,S019,451,134
I03757,476,W007,S028,730,111
I03758,476,W008,S006,868,28
I03759,476,W009,S038,553,151
I03760,476,W010,S025,564,69
I03761,477,W001,S043,158,73
I03762,477,W002,S020,911,66
I03763,477,W003,S034,338,40
I03764,477,W004,S039,896,43
I03765,477,W005,S049,408,136
I03766,477,W006,S006,131,164
I03767,477,W007,S008,250,193
I03768,477,W008,S040,375,39
I03769,477,W009,S029,253,60
I03770,477,W010,S039,996,170
I03771,478,W001,S002,371,182
I03772,478,W002,S006,262,60
I03773,478,W003,S048,310,144
I03774,478,W004,S008,245,31
I03775,478,W005,S023,529,61
I03776,478,W006,S003,326,124
I03777,478,W007,S044,329,186
I03778,478,W008,S020,662,139
I03779,478,W009,S005,206,145
I03780,478,W010,S019,199,140
I03781,479,W001,S005,244,70
I03782,479,W002,S019,698,66
I03783,479,W003,S017,996,165
I03784,479,W004,S034,754,93
I03785,479,W005,S032,412,162
I03786,479,W006,S019,372,117
I03787,479,W007,S016,732,183
I03788,479,W008,S002,625,47
I03789,479,W009,S014,81,113
I03790,479,W010,S034,141,102
I03791,480,W001,S001,727,165
I03792,480,W002,S042,941,196
I03793,480,W003,S038,82,115
I03794,480,W004,S050,161,64
I03795,480,W005,S018,230,33
I03796,480,W006,S015,384,182
I03797,480,W007,S014,430,149
I03798,480,W008,S017,550,109
I03799,480,W009,S024,110,122
I03800,480,W010,S034,178,179
I03801,481,W001,S011,246,143
I03802,481,W002,S005,494,23
I03803,481,W003,S002,660,121
I03804,481,W004,S008,915,74
I03805,481,W005,S019,70,47
I03806,481,W006,S004,609,168
I03807,481,W007,S037,58,122
I03808,481,W008,S009,517,94
I03809,481,W009,S016,675,42
I03810,481,W010,S032,868,80
I03811,482,W001,S038,521,32
I03812,482,W002,S048,709,133
I03813,482,W003,S005,105,188
I03814,482,W004,S010,362,119
I03815,482,W005,S044,293,60
I03816,482,W006,S031,874,173
I03817,482,W007,S041,454,165
I03818,482,W008,S015,236,22
I03819,482,W009,S019,490,37
I03820,482,W010,S003,631,155
I03821,483,W001,S039,691,31
I03822,483,W002,S026,410,182
I03823,483,W003,S014,466,22
I03824,483,W004,S006,526,161
I03825,483,W005,S011,757,125
I03826,483,W006,S023,959,81
I03827,483,W007,S032,616,22
I03828,483,W008,S048,717,184
I03829,483,W009,S006,95,151
I03830,483,W010,S005,925,200
I03831,484,W001,S036,169,47
I03832,484,W002,S040,690,95
I03833,484,W003,S032,225,68
I03834,484,W004,S030,734,66
I03835,484,W005,S050,114,33
I03836,484,W006,S050,947,187
I03837,484,W007,S035,403,97
I03838,484,W008,S009,301,43
I03839,484,W009,S046,984,152
I03840,484,W010,S030,969,166
I03841,485,W001,S040,562,124
I03842,485,W002,S016,550,182
I03843,485,W003,S010,914,181
I03844,485,W004,S044,630,85
I03845,485,W005,S006,210,70
I03846,485,W006,S018,627,136
I03847,485,W007,S025,99,60
I03848,485,W008,S013,395,47
I03849,485,W009,S026,583,191
I03850,485,W010,S016,574,67
I03851,486,W001,S007,443,83
I03852,486,W002,S011,736,162
I03853,486,W003,S035,563,33
I03854,486,W004,S046,515,147
I03855,486,W005,S048,969,31
I03856,486,W006,S002,277,192
I03857,486,W007,S038,680,106
I03858,486,W008,S045,520,136
I03859,486,W009,S019,496,189
I03860,486,W010,S022,953,117
I03861,487,W001,S041,273,154
I03862,487,W002,S028,708,163
I03863,487,W003,S028,337,84
I03864,487,W004,S027,626,142
I03865,487,W005,S012,415,126
I03866,487,W006,S004,180,185
I03867,487,W007,S027,365,181
I03868,487,W008,S021,249,49
I03869,487,W009,S028,941,165
I03870,487,W010,S015,329,37
I03871,488,W001,S032,550,147
I03872,488,W002,S049,785,189
I03873,488,W003,S029,218,159
I03874,488,W004,S005,482,137
I03875,488,W005,S015,644,62
I03876,488,W006,S030,188,133
I03877,488,W007,S022,339,194
I03878,488,W008,S025,409,63
I03879,488,W009,S016,460,163
I03880,488,W010,S036,526,185
I03881,489,W001,S021,913,127
I03882,489,W002,S020,236,96
I03883,489,W003,S009,618,82
I03884,489,W004,S021,557,51
I03885,489,W005,S047,611,185
I03886,489,W006,S037,215,171
I03887,489,W007,S012,894,129
I03888,489,W008,S030,657,140
I03889,489,W009,S028,321,90
I03890,489,W010,S006,145,57
I03891,490,W001,S041,781,196
I03892,490,W002,S042,55,199
I03893,490,W003,S029,471,43
I03894,490,W004,S036,473,124
I03895,490,W005,S035,171,93
I03896,490,W006,S041,704,163
I03897,490,W007,S038,725,119
I03898,490,W008,S004,381,162
I03899,490,W009,S021,509,47
I03900,490,W010,S010,757,146
I03901,491,W001,S006,50,155
I03902,491,W002,S004,903,32
I03903,491,W003,S036,355,171
I03904,491,W004,S038,490,57
I03905,491,W005,S046,98,52
I03906,491,W006,S045,237,135
I03907,491,W007,S024,936,37
I03908,491,W008,S016,811,56
I03909,491,W009,S012,431,54
I03910,491,W010,S030,753,44
I03911,492,W001,S034,500,127
I03912,492,W002,S042,62,71
I03913,492,W003,S031,117,84
I03914,492,W004,S017,124,125
I03915,492,W005,S008,339,187
I03916,492,W006,S018,568,62
I03917,492,W007,S006,344,76
I03918,492,W008,S002,710,104
I03919,492,W009,S018,706,91
I03920,492,W010,S041,445,51
I03921,493,W001,S039,792,75
I03922,493,W002,S043,632,156
I03923,493,W003,S030,567,183
I03924,493,W004,S047,537,28
I03925,493,W005,S033,140,198
I03926,493,W006,S015,376,84
I03927,493,W007,S038,727,126
I03928,493,W008,S022,585,107
I03929,493,W009,S042,506,194
I03930,493,W010,S002,739,188
I03931,494,W001,S029,237,126
I03932,494,W002,S027,283,88
I03933,494,W003,S046,817,196
I03934,494,W004,S045,192,177
I03935,494,W005,S002,946,104
I03936,494,W006,S020,699,153
I03937,494,W007,S042,760,54
I03938,494,W008,S013,267,126
I03939,494,W009,S043,143,61
I03940,494,W010,S009,959,199
I03941,495,W001,S009,525,86
I03942,495,W002,S046,79,21
I03943,495,W003,S016,665,143
I03944,495,W004,S050,913,174
I03945,495,W005,S010,772,98
I03946,495,W006,S005,787,68
I03947,495,W007,S002,425,106
I03948,495,W008,S035,657,101
I03949,495,W009,S015,258,190
I03950,495,W010,S002,298,136
I03951,496,W001,S011,74,168
I03952,496,W002,S028,571,121
I03953,496,W003,S027,941,179
I03954,496,W004,S003,709,120
I03955,496,W005,S042,222,88
I03956,496,W006,S035,839,54
I03957,496,W007,S048,509,100
I03958,496,W008,S042,565,109
I03959,496,W009,S029,882,163
I03960,496,W010,S013,143,120
I03961,497,W001,S030,310,91
I03962,497,W002,S005,181,131
I03963,497,W003,S042,391,153
I03964,497,W004,S013,779,123
I03965,497,W005,S013,313,34
I03966,497,W006,S010,103,31
I03967,497,W007,S020,943,112
I03968,497,W008,S002,429,132
I03969,497,W009,S004,320,172
I03970,497,W010,S035,827,101
I03971,498,W001,S007,534,81
I03972,498,W002,S018,355,60
I03973,498,W003,S028,100,193
I03974,498,W004,S048,592,86
I03975,498,W005,S032,471,36
I03976,498,W006,S042,299,172
I03977,498,W007,S047,920,150
I03978,498,W008,S046,818,162
I03979,498,W009,S001,440,153
I03980,498,W010,S012,584,175
I03981,499,W001,S025,389,184
I03982,499,W002,S050,928,101
I03983,499,W003,S025,129,143
I03984,499,W004,S046,773,125
I03985,499,W005,S006,473,89
I03986,499,W006,S046,338,107
I03987,499,W007,S006,473,153
I03988,499,W008,S039,147,47
I03989,499,W009,S048,468,192
I03990,499,W010,S038,560,107
I03991,500,W001,S021,222,63
I03992,500,W002,S019,142,91
I03993,500,W003,S031,781,32
I03994,500,W004,S015,623,165
I03995,500,W005,S006,256,169
I03996,500,W006,S050,231,27
I03997,500,W007,S028,281,71
I03998,500,W008,S023,795,128
I03999,500,W009,S006,588,35
I04000,500,W010,S021,462,182
I04001,501,W001,S004,658,153
I04002,501,W002,S026,533,163
I04003,501,W003,S004,971,155
I04004,501,W004,S038,370,114
I04005,501,W005,S041,344,175
I04006,501,W006,S035,397,99
I04007,501,W007,S017,406,78
I04008,501,W008,S047,79,64
I04009,501,W009,S004,811,188
I04010,501,W010,S008,347,138
I04011,502,W001,S031,637,194
I04012,502,W002,S031,693,38
I04013,502,W003,S007,789,85
I04014,502,W004,S003,288,72
I04015,502,W005,S021,155,139
I04016,502,W006,S018,455,93
I04017,502,W007,S046,90,131
I04018,502,W008,S040,156,171
I04019,502,W009,S024,399,71
I04020,502,W010,S043,846,88
I04021,503,W001,S032,744,84
I04022,503,W002,S045,381,104
I04023,503,W003,S032,354,191
I04024,503,W004,S036,61,121
I04025,503,W005,S014,769,95
I04026,503,W006,S040,241,52
I04027,503,W007,S013,811,162
I04028,503,W008,S015,878,48
I04029,503,W009,S050,111,167
I04030,503,W010,S029,647,77
I04031,504,W001,S050,238,164
I04032,504,W002,S007,963,183
I04033,504,W003,S034,923,165
I04034,504,W004,S010,965,132
I04035,504,W005,S010,706,125
I04036,504,W006,S012,767,99
I04037,504,W007,S028,742,105
I04038,504,W008,S044,261,23
I04039,504,W009,S024,592,161
I04040,504,W010,S019,823,63
I04041,505,W001,S036,303,32
I04042,505,W002,S014,712,20
I04043,505,W003,S021,383,46
I04044,505,W004,S019,315,114
I04045,505,W005,S010,999,180
I04046,505,W006,S009,507,105
I04047,505,W007,S031,316,50
I04048,505,W008,S015,968,76
I04049,505,W009,S029,641,25
I04050,505,W010,S036,261,100
I04051,506,W001,S040,514,132
I04052,506,W002,S040,630,173
I04053,506,W003,S049,958,190
I04054,506,W004,S032,296,198
I04055,506,W005,S009,751,116
I04056,506,W006,S031,177,97
I04057,506,W007,S013,754,184
I04058,506,W008,S022,893,133
I04059,506,W009,S021,388,194
I04060,506,W010,S027,682,168
I04061,507,W001,S009,743,91
I04062,507,W002,S013,839,30
I04063,507,W003,S012,470,197
I04064,507,W004,S035,456,165
I04065,507,W005,S027,132,186
I04066,507,W006,S016,473,167
I04067,507,W007,S038,809,32
I04068,507,W008,S033,164,47
I04069,507,W009,S040,176,148
I04070,507,W010,S038,153,107
I04071,508,W001,S038,227,117
I04072,508,W002,S039,893,166
I04073,508,W003,S043,970,79
I04074,508,W004,S036,498,182
I04075,508,W005,S031,146,121
I04076,508,W006,S035,627,152
I04077,508,W007,S037,960,70
I04078,508,W008,S003,992,91
I04079,508,W009,S033,801,196
I04080,508,W010,S015,256,69
I04081,509,W001,S004,792,138
I04082,509,W002,S047,712,143
I04083,509,W003,S023,817,181
I04084,509,W004,S042,946,165
I04085,509,W005,S009,689,96
I04086,509,W006,S033,872,46
I04087,509,W007,S019,489,187
I04088,509,W008,S008,985,49
I04089,509,W009,S043,602,110
I04090,509,W010,S001,710,66
I04091,510,W001,S019,522,170
I04092,510,W002,S039,153,86
I04093,510,W003,S005,218,66
I04094,510,W004,S010,510,151
I04095,510,W005,S037,624,71
I04096,510,W006,S027,750,177
I04097,510,W007,S006,947,68
I04098,510,W008,S046,971,29
I04099,510,W009,S030,157,70
I04100,510,W010,S043,750,137
I04101,511,W001,S008,847,190
I04102,511,W002,S029,638,112
I04103,511,W003,S019,90,91
I04104,511,W004,S009,380,182
I04105,511,W005,S030,896,89
I04106,511,W006,S009,281,86
I04107,511,W007,S018,619,104
I04108,511,W008,S007,742,67
I04109,511,W009,S007,358,52
I04110,511,W010,S017,493,122
I04111,512,W001,S023,454,73
I04112,512,W002,S037,609,127
I04113,512,W003,S013,777,155
I04114,512,W004,S048,285,194
I04115,512,W005,S014,619,59
I04116,512,W006,S042,393,59
I04117,512,W007,S008,703,106
I04118,512,W008,S017,291,82
I04119,512,W009,S046,93,90
I04120,512,W010,S003,820,69
I04121,513,W001,S043,960,158
I04122,513,W002,S027,701,69
I04123,513,W003,S034,194,114
I04124,513,W004,S043,389,42
I04125,513,W005,S045,561,146
I04126,513,W006,S006,769,200
I04127,513,W007,S012,805,133
I04128,513,W008,S021,747,180
I04129,513,W009,S043,114,171
I04130,513,W010,S010,807,75
I04131,514,W001,S010,376,194
I04132,514,W002,S008,734,162
I04133,514,W003,S014,726,184
I04134,514,W004,S022,452,126
I04135,514,W005,S031,883,141
I04136,514,W006,S014,919,68
I04137,514,W007,S023,136,132
I04138,514,W008,S032,367,178
I04139,514,W009,S030,934,167
I04140,514,W010,S032,771,92
I04141,515,W001,S043,72,154
I04142,515,W002,S027,264,55
I04143,515,W003,S022,938,98
I04144,515,W004,S029,985,108
I04145,515,W005,S042,458,61
I04146,515,W006,S048,430,164
I04147,515,W007,S011,820,125
I04148,515,W008,S017,631,80
I04149,515,W009,S009,85,40
I04150,515,W010,S015,642,91
I04151,516,W001,S036,599,160
I04152,516,W002,S024,297,73
I04153,516,W003,S037,567,148
I04154,516,W004,S015,825,165
I04155,516,W005,S034,365,179
I04156,516,W006,S045,995,58
I04157,516,W007,S031,832,121
I04158,516,W008,S032,703,98
I04159,516,W009,S044,119,98
I04160,516,W010,S004,446,68
I04161,517,W001,S021,867,156
I04162,517,W002,S045,193,181
I04163,517,W003,S017,376,173
I04164,517,W004,S026,64,32
I04165,517,W005,S048,447,191
I04166,517,W006,S001,941,197
I04167,517,W007,S004,819,30
I04168,517,W008,S003,468,99
I04169,517,W009,S031,324,149
I04170,517,W010,S027,232,171
I04171,518,W001,S045,539,59
I04172,518,W002,S044,272,56
I04173,518,W003,S020,228,190
I04174,518,W004,S035,616,144
I04175,518,W005,S007,804,124
I04176,518,W006,S035,341,137
I04177,518,W007,S006,349,176
I04178,518,W008,S005,679,142
I04179,518,W009,S029,558,66
I04180,518,W010,S008,390,76
I04181,519,W001,S020,64,134
I04182,519,W002,S026,343,136
I04183,519,W003,S024,790,172
I04184,519,W004,S038,926,35
I04185,519,W005,S007,222,60
I04186,519,W006,S032,180,48
I04187,519,W007,S022,193,49
I04188,519,W008,S045,274,99
I04189,519,W009,S036,140,190
I04190,519,W010,S036,417,132
I04191,520,W001,S018,597,24
I04192,520,W002,S001,779,112
I04193,520,W003,S014,876,85
I04194,520,W004,S050,947,51
I04195,520,W005,S034,796,29
I04196,520,W006,S047,84,191
I04197,520,W007,S017,569,154
I04198,520,W008,S014,240,193
I04199,520,W009,S024,78,60
I04200,520,W010,S002,198,165
I04201,521,W001,S010,483,78
I04202,521,W002,S009,496,169
I04203,521,W003,S048,912,34
I04204,521,W004,S043,932,101
I04205,521,W005,S044,128,122
I04206,521,W006,S027,359,168
I04207,521,W007,S026,82,132
I04208,521,W008,S006,740,123
I04209,521,W009,S034,649,177
I04210,521,W010,S038,105,162
I04211,522,W001,S034,675,144
I04212,522,W002,S024,968,100
I04213,522,W003,S007,565,131
I04214,522,W004,S003,338,79
I04215,522,W005,S003,641,167
I04216,522,W006,S029,632,109
I04217,522,W007,S031,254,135
I04218,522,W008,S035,623,89
I04219,522,W009,S044,80,168
I04220,522,W010,S032,490,117
I04221,523,W001,S011,922,153
I04222,523,W002,S038,207,104
I04223,523,W003,S011,686,83
I04224,523,W004,S015,852,29
I04225,523,W005,S006,923,123
I04226,523,W006,S019,370,76
I04227,523,W007,S026,143,142
I04228,523,W008,S025,853,161
I04229,523,W009,S027,119,24
I04230,523,W010,S002,675,96
I04231,524,W001,S042,668,34
I04232,524,W002,S037,815,122
I04233,524,W003,S013,446,166
I04234,524,W004,S049,155,173
I04235,524,W005,S014,575,196
I04236,524,W006,S032,639,64
I04237,524,W007,S049,470,200
I04238,524,W008,S047,544,191
I04239,524,W009,S017,84,63
I04240,524,W010,S029,657,175
I04241,525,W001,S032,404,174
I04242,525,W002,S008,332,32
I04243,525,W003,S038,854,149
I04244,525,W004,S011,605,71
I04245,525,W005,S013,191,134
I04246,525,W006,S021,320,131
I04247,525,W007,S013,704,123
I04248,525,W008,S015,841,53
I04249,525,W009,S019,906,179
I04250,525,W010,S042,837,153
I04251,526,W001,S028,283,21
I04252,526,W002,S039,954,118
I04253,526,W003,S034,687,177
I04254,526,W004,S021,194,59
I04255,526,W005,S030,548,145
I04256,526,W006,S011,906,132
I04257,526,W007,S002,271,105
I04258,526,W008,S006,449,123
I04259,526,W009,S023,707,120
I04260,526,W010,S019,254,119
I04261,527,W001,S039,194,42
I04262,527,W002,S042,742,150
I04263,527,W003,S014,365,96
I04264,527,W004,S010,85,27
I04265,527,W005,S049,141,58
I04266,527,W006,S007,569,156
I04267,527,W007,S039,742,160
I04268,527,W008,S009,901,102
I04269,527,W009,S002,234,82
I04270,527,W010,S034,777,120
I04271,528,W001,S046,330,148
I04272,528,W002,S037,221,80
I04273,528,W003,S018,605,169
I04274,528,W004,S003,882,65
I04275,528,W005,S044,424,177
I04276,528,W006,S032,775,52
I04277,528,W007,S003,297,146
I04278,528,W008,S035,597,139
I04279,528,W009,S006,750,178
I04280,528,W010,S034,126,38
I04281,529,W001,S007,164,144
I04282,529,W002,S015,885,128
I04283,529,W003,S043,415,165
I04284,529,W004,S048,227,164
I04285,529,W005,S026,638,108
I04286,529,W006,S029,517,184
I04287,529,W007,S036,467,173
I04288,529,W008,S025,299,69
I04289,529,W009,S031,807,32
I04290,529,W010,S015,90,131
I04291,530,W001,S015,884,125
I04292,530,W002,S037,162,29
I04293,530,W003,S008,823,43
I04294,530,W004,S041,145,69
I04295,530,W005,S010,181,135
I04296,530,W006,S032,316,136
I04297,530,W007,S026,421,124
I04298,530,W008,S027,183,140
I04299,530,W009,S025,433,186
I04300,530,W010,S034,995,87
I04301,531,W001,S033,392,167
I04302,531,W002,S043,114,86
I04303,531,W003,S032,270,144
I04304,531,W004,S001,430,172
I04305,531,W005,S050,414,33
I04306,531,W006,S007,229,110
I04307,531,W007,S048,364,156
I04308,531,W008,S013,926,71
I04309,531,W009,S026,988,167
I04310,531,W010,S008,492,116
I04311,532,W001,S029,315,116
I04312,532,W002,S046,444,99
I04313,532,W003,S050,527,73
I04314,532,W004,S026,282,33
I04315,532,W005,S044,761,94
I04316,532,W006,S010,762,180
I04317,532,W007,S038,326,43
I04318,532,W008,S008,560,166
I04319,532,W009,S037,432,55
I04320,532,W010,S029,427,96
I04321,533,W001,S042,702,200
I04322,533,W002,S023,483,154
I04323,533,W003,S003,587,125
I04324,533,W004,S001,127,112
I04325,533,W005,S030,361,56
I04326,533,W006,S044,747,171
I04327,533,W007,S038,193,127
I04328,533,W008,S006,163,176
I04329,533,W009,S044,928,147
I04330,533,W010,S032,79,31
I04331,534,W001,S050,761,60
I04332,534,W002,S050,743,29
I04333,534,W003,S010,494,36
I04334,534,W004,S031,271,25
I04335,534,W005,S028,314,98
I04336,534,W006,S047,530,89
I04337,534,W007,S013,374,105
I04338,534,W008,S030,365,197
I04339,534,W009,S011,834,126
I04340,534,W010,S044,487,189
I04341,535,W001,S039,171,161
I04342,535,W002,S042,618,183
I04343,535,W003,S014,669,92
I04344,535,W004,S026,914,78
I04345,535,W005,S014,857,131
I04346,535,W006,S050,50,179
I04347,535,W007,S009,817,49
I04348,535,W008,S044,615,78
I04349,535,W009,S042,346,152
I04350,535,W010,S008,368,42
I04351,536,W001,S004,688,84
I04352,536,W002,S011,496,105
I04353,536,W003,S029,175,148
I04354,536,W004,S025,598,146
I04355,536,W005,S037,772,83
