Order_ID,Order_Date,Product_ID,Warehouse_ID,Quantity,Unit_Price,Total_Amount
O000580,2025-08-06,543,W010,1,13096,13096
O000581,2025-09-22,557,W007,5,56060,280300
O000582,2025-12-04,456,W005,9,67890,611010
O000583,2025-05-11,613,W002,4,29752,119008
O000584,2025-02-03,375,W003,7,60252,421764
O000585,2025-03-22,235,W007,7,47706,333942
O000586,2025-10-11,249,W010,1,15201,15201
O000587,2025-04-21,280,W002,2,34028,68056
O000588,2025-04-11,376,W002,2,18361,36722
O000589,2025-10-25,352,W010,2,10094,20188
O000590,2025-08-23,121,W010,7,47616,333312
O000591,2025-04-12,546,W002,7,17825,124775
O000592,2025-08-25,289,W010,8,9984,79872
O000593,2025-06-14,454,W003,4,49099,196396
O000594,2025-06-11,133,W008,3,12332,36996
O000595,2025-05-14,143,W008,6,1834,11004
O000596,2025-07-14,591,W008,9,8853,79677
O000597,2025-12-02,591,W007,6,8853,53118
O000598,2025-02-13,298,W006,8,19575,156600
O000599,2025-07-10,316,W007,3,45151,135453
O000600,2025-02-27,220,W007,10,12471,124710
O000601,2025-12-17,387,W001,2,21460,42920
O000602,2025-01-02,384,W007,3,54463,163389
O000603,2025-03-16,487,W003,8,20815,166520
O000604,2025-02-07,582,W002,10,25048,250480
O000605,2025-04-06,357,W006,4,10728,42912
O000606,2025-11-02,642,W001,7,38439,269073
O000607,2025-02-13,175,W001,10,6659,66590
O000608,2025-10-12,440,W008,10,5048,50480
O000609,2025-10-16,642,W004,2,38439,76878
O000610,2025-09-02,289,W007,9,9984,89856
O000611,2025-08-16,350,W007,3,7220,21660
O000612,2025-04-21,310,W005,8,8705,69640
O000613,2025-12-09,139,W004,5,13402,67010
O000614,2025-11-17,182,W006,10,2117,21170
O000615,2025-05-21,196,W001,7,47762,334334
O000616,2025-08-02,637,W009,5,29393,146965
O000617,2025-07-19,503,W009,3,38984,116952
O000618,2025-09-16,341,W007,10,48513,485130
O000619,2026-01-01,500,W010,9,53830,484470
O000620,2025-11-04,266,W008,6,46293,277758
O000621,2025-11-29,108,W007,2,32818,65636
O000622,2025-08-07,634,W003,7,12631,88417
O000623,2025-11-12,217,W005,8,14869,118952
O000624,2025-06-18,138,W008,8,59797,478376
O000625,2025-07-08,554,W006,8,37991,303928
O000626,2025-05-25,281,W008,4,9555,38220
O000627,2025-10-30,158,W010,10,31778,317780
O000628,2025-06-23,530,W004,2,32619,65238
O000629,2025-11-30,244,W006,4,21829,87316
O000630,2025-03-10,330,W009,3,990,2970
O000631,2025-02-28,517,W005,8,48214,385712
O000632,2025-08-11,275,W006,3,15199,45597
O000633,2025-10-05,192,W004,10,5685,56850
O000634,2025-08-06,603,W009,4,2469,9876
O000635,2025-03-06,202,W003,2,11947,23894
O000636,2025-12-17,646,W003,3,6122,18366
O000637,2025-08-21,163,W008,2,10004,20008
O000638,2025-01-09,305,W007,2,28394,56788
O000639,2025-03-11,517,W002,5,48214,241070
O000640,2025-03-04,638,W002,4,36598,146392
O000641,2025-07-20,617,W001,10,30472,304720
O000642,2025-01-12,495,W006,9,53352,480168
O000643,2025-12-16,380,W002,7,8301,58107
O000644,2025-07-01,262,W001,1,47906,47906
O000645,2025-01-16,378,W003,2,36836,73672
O000646,2025-11-06,281,W005,7,9555,66885
O000647,2025-07-02,327,W009,1,7821,7821
O000648,2025-10-11,524,W009,7,41988,293916
O000649,2025-12-30,210,W010,3,26230,78690
O000650,2025-04-14,558,W002,8,26372,210976
O000651,2025-02-13,320,W005,1,61547,61547
O000652,2025-09-12,287,W007,9,3124,28116
O000653,2025-01-09,347,W002,7,35750,250250
O000654,2025-11-23,529,W007,9,26074,234666
O000655,2025-07-26,599,W003,6,11153,66918
O000656,2025-01-22,286,W002,6,40606,243636
O000657,2025-07-01,487,W010,8,20815,166520
O000658,2025-08-14,310,W007,7,8705,60935
O000659,2025-06-19,308,W002,7,28313,198191
O000660,2025-08-12,404,W007,1,20861,20861
O000661,2025-01-14,640,W008,9,35519,319671
O000662,2025-04-24,270,W003,8,15622,124976
O000663,2025-08-24,569,W010,8,34672,277376
O000664,2025-11-04,237,W007,1,37590,37590
O000665,2025-03-21,649,W004,8,42373,338984
O000666,2025-11-12,541,W003,2,11580,23160
O000667,2025-05-03,140,W002,4,1337,5348
O000668,2025-09-09,440,W008,4,5048,20192
O000669,2025-11-03,127,W009,7,39363,275541
O000670,2025-11-11,649,W002,5,42373,211865
O000671,2025-02-07,360,W002,5,13669,68345
O000672,2025-11-02,576,W007,7,25016,175112
O000673,2025-07-12,406,W001,7,51112,357784
O000674,2025-12-19,336,W010,9,32327,290943
O000675,2025-02-22,235,W001,5,47706,238530
O000676,2025-12-19,639,W002,6,26449,158694
O000677,2025-05-16,140,W003,2,1337,2674
O000678,2025-08-09,243,W008,6,52731,316386
O000679,2025-04-30,234,W001,1,31640,31640
O000680,2025-10-24,199,W008,10,24163,241630
O000681,2025-03-18,346,W004,4,43134,172536
O000682,2025-05-20,547,W007,10,44474,444740
O000683,2025-02-25,437,W009,5,43726,218630
O000684,2025-03-11,472,W007,2,20374,40748
O000685,2025-09-07,629,W001,2,31429,62858
O000686,2025-09-26,405,W004,8,31338,250704
O000687,2025-06-17,353,W005,5,53387,266935
O000688,2025-04-05,583,W005,8,48484,387872
O000689,2025-01-29,343,W003,2,29913,59826
O000690,2025-06-30,557,W001,8,56060,448480
O000691,2025-11-05,371,W005,10,22508,225080
O000692,2025-09-27,606,W010,1,7266,7266
O000693,2025-12-04,624,W008,7,9497,66479
O000694,2025-03-21,454,W010,2,49099,98198
O000695,2025-06-05,622,W004,7,50838,355866
O000696,2025-06-15,627,W003,2,35044,70088
O000697,2025-03-28,644,W010,5,47364,236820
O000698,2025-08-23,531,W007,7,53235,372645
O000699,2025-08-22,605,W006,1,30328,30328
O000700,2025-01-21,418,W009,10,34882,348820
O000701,2025-01-20,505,W009,4,29508,118032
O000702,2025-07-30,192,W005,10,5685,56850
O000703,2025-01-29,241,W003,8,63902,511216
O000704,2025-11-09,413,W009,8,36855,294840
O000705,2025-09-02,252,W004,2,7431,14862
O000706,2025-03-04,368,W008,4,2322,9288
O000707,2025-04-24,256,W008,5,32255,161275
O000708,2025-12-19,388,W006,10,6252,62520
O000709,2025-07-20,238,W005,5,15160,75800
O000710,2025-12-05,467,W010,2,756,1512
O000711,2025-03-08,647,W005,8,45523,364184
O000712,2025-01-13,567,W005,2,23722,47444
O000713,2025-11-21,208,W006,1,11179,11179
O000714,2025-03-28,370,W005,4,23729,94916
O000715,2025-04-26,249,W001,10,15201,152010
O000716,2025-08-19,259,W009,6,8536,51216
O000717,2025-05-17,321,W007,8,64651,517208
O000718,2025-08-01,499,W002,10,60248,602480
O000719,2025-11-16,491,W010,1,1461,1461
O000720,2025-12-03,253,W001,2,40605,81210
O000721,2025-12-28,423,W003,1,5769,5769
O000722,2025-01-31,127,W010,6,39363,236178
O000723,2025-06-15,648,W009,10,42068,420680
O000724,2025-06-15,203,W002,3,7254,21762
O000725,2025-04-24,194,W007,3,42695,128085
O000726,2026-01-01,527,W007,1,62372,62372
O000727,2025-11-05,288,W003,9,28508,256572
O000728,2025-12-07,175,W008,6,6659,39954
O000729,2025-12-18,301,W004,4,9063,36252
O000730,2025-09-01,442,W005,9,35783,322047
O000731,2025-12-12,265,W003,9,15561,140049
O000732,2025-08-13,313,W009,1,66746,66746
O000733,2025-05-11,551,W001,4,42427,169708
O000734,2025-02-03,217,W002,9,14869,133821
O000735,2025-06-29,298,W004,4,19575,78300
O000736,2025-08-18,649,W001,2,42373,84746
O000737,2025-07-16,533,W002,8,24514,196112
O000738,2025-03-14,157,W006,7,25043,175301
O000739,2025-10-15,520,W008,9,34215,307935
O000740,2025-08-16,601,W010,10,51746,517460
O000741,2025-01-05,324,W003,8,16727,133816
O000742,2025-01-06,468,W005,9,45077,405693
O000743,2025-04-03,334,W007,9,681,6129
O000744,2025-05-02,167,W008,10,57088,570880
O000745,2025-10-27,378,W008,6,36836,221016
O000746,2025-10-03,167,W010,1,57088,57088
O000747,2025-04-02,351,W010,1,16983,16983
O000748,2025-02-08,578,W001,2,15277,30554
O000749,2025-05-05,420,W004,9,19205,172845
O000750,2025-04-30,147,W003,10,39694,396940
O000751,2025-01-25,523,W010,10,50310,503100
O000752,2025-05-22,608,W002,10,28261,282610
O000753,2025-06-05,165,W007,6,14337,86022
O000754,2025-10-05,320,W003,9,61547,553923
O000755,2025-11-29,529,W004,7,26074,182518
O000756,2025-08-27,333,W001,3,46871,140613
O000757,2025-04-15,313,W004,9,66746,600714
O000758,2025-06-07,560,W001,5,53582,267910
O000759,2025-09-12,465,W002,8,16105,128840
O000760,2025-03-08,471,W005,6,20635,123810
O000761,2025-08-03,392,W001,8,37096,296768
O000762,2025-03-18,315,W006,8,21310,170480
O000763,2025-11-06,396,W007,8,10317,82536
O000764,2025-05-22,115,W009,9,37862,340758
O000765,2025-03-11,513,W010,4,979,3916
O000766,2025-09-11,587,W008,3,32636,97908
O000767,2025-07-10,467,W006,5,756,3780
O000768,2025-12-29,178,W005,10,30251,302510
O000769,2025-08-31,383,W002,4,49185,196740
O000770,2025-12-13,405,W003,8,31338,250704
O000771,2025-05-02,552,W002,8,17970,143760
O000772,2025-11-19,400,W001,2,31547,63094
O000773,2025-02-09,576,W003,3,25016,75048
O000774,2025-02-05,588,W005,7,34399,240793
O000775,2025-12-14,218,W007,8,30045,240360
O000776,2025-08-28,307,W009,5,16817,84085
O000777,2025-01-21,315,W008,7,21310,149170
O000778,2025-06-15,395,W003,2,26200,52400
O000779,2025-11-14,360,W007,3,13669,41007
O000780,2025-05-14,578,W004,4,15277,61108
O000781,2025-08-30,518,W002,10,48138,481380
O000782,2025-11-25,144,W004,3,16786,50358
O000783,2025-02-06,530,W005,5,32619,163095
O000784,2025-01-23,577,W001,4,4036,16144
O000785,2025-08-21,626,W003,9,50435,453915
O000786,2025-09-20,535,W003,9,38132,343188
O000787,2025-06-24,444,W002,2,58285,116570
O000788,2025-09-17,116,W009,3,46043,138129
O000789,2025-05-17,398,W003,9,59641,536769
O000790,2025-08-11,315,W006,6,21310,127860
O000791,2025-10-20,157,W006,5,25043,125215
O000792,2025-12-19,430,W003,5,13709,68545
O000793,2025-03-23,625,W010,9,18900,170100
O000794,2025-12-19,584,W010,4,53801,215204
O000795,2025-02-12,520,W001,1,34215,34215
O000796,2025-06-23,181,W010,2,15972,31944
O000797,2025-12-30,509,W004,10,22383,223830
O000798,2025-06-26,247,W008,7,52297,366079
O000799,2025-01-13,473,W005,7,11607,81249
O000800,2025-08-08,291,W007,4,63408,253632
O000801,2025-01-08,284,W007,4,42514,170056
O000802,2025-06-19,180,W003,8,30560,244480
O000803,2025-07-28,109,W009,1,17253,17253
O000804,2025-03-23,489,W010,3,53941,161823
O000805,2025-05-27,428,W006,9,55188,496692
O000806,2025-10-06,549,W006,9,20194,181746
O000807,2025-08-04,145,W009,4,61369,245476
O000808,2025-05-25,584,W001,7,53801,376607
O000809,2025-06-13,148,W004,9,2362,21258
O000810,2025-07-09,280,W010,6,34028,204168
O000811,2025-11-26,184,W002,8,30660,245280
O000812,2025-09-03,190,W002,3,23666,70998
O000813,2025-04-26,294,W003,4,14512,58048
O000814,2025-03-08,446,W003,5,2482,12410
O000815,2025-05-04,144,W003,9,16786,151074
O000816,2025-04-03,216,W008,3,33998,101994
O000817,2025-06-05,561,W004,4,48205,192820
O000818,2025-03-15,634,W006,8,12631,101048
O000819,2025-02-14,484,W006,1,39937,39937
O000820,2025-09-15,308,W007,2,28313,56626
O000821,2025-06-14,127,W002,10,39363,393630
O000822,2025-10-16,228,W003,1,10386,10386
O000823,2025-12-31,542,W009,10,30325,303250
O000824,2025-11-28,420,W010,8,19205,153640
O000825,2025-11-07,289,W002,5,9984,49920
O000826,2025-02-02,210,W009,1,26230,26230
O000827,2025-09-17,182,W005,8,2117,16936
O000828,2025-12-22,641,W007,3,27365,82095
O000829,2025-03-17,360,W001,6,13669,82014
O000830,2025-08-03,544,W006,6,39431,236586
O000831,2025-05-21,258,W007,8,32144,257152
O000832,2025-04-08,187,W006,5,42967,214835
O000833,2025-01-14,424,W005,6,47861,287166
O000834,2025-06-13,571,W010,8,4348,34784
O000835,2025-01-13,312,W003,10,55595,555950
O000836,2025-10-04,265,W001,2,15561,31122
O000837,2025-11-30,625,W008,10,18900,189000
O000838,2025-06-01,506,W009,7,63315,443205
O000839,2025-01-27,624,W007,6,9497,56982
O000840,2025-07-13,514,W004,4,7054,28216
O000841,2025-12-11,473,W010,8,11607,92856
O000842,2025-11-27,334,W002,7,681,4767
O000843,2025-01-03,481,W010,7,18930,132510
O000844,2025-08-05,154,W002,1,9075,9075
O000845,2025-09-09,555,W003,7,1567,10969
O000846,2025-06-19,644,W005,8,47364,378912
O000847,2025-06-17,344,W004,6,49277,295662
O000848,2025-09-30,636,W008,7,9712,67984
O000849,2025-07-25,144,W004,3,16786,50358
O000850,2025-03-17,204,W002,10,52633,526330
O000851,2025-04-24,602,W002,9,18559,167031
O000852,2025-01-11,132,W006,8,52968,423744
O000853,2025-08-01,576,W003,8,25016,200128
O000854,2025-01-13,411,W003,7,32625,228375
O000855,2025-01-20,633,W005,3,42516,127548
O000856,2025-03-24,367,W003,9,13680,123120
O000857,2025-05-14,463,W003,1,33061,33061
O000858,2025-03-12,489,W006,1,53941,53941
O000859,2025-07-27,627,W003,7,35044,245308
O000860,2025-04-20,372,W010,10,60645,606450
O000861,2025-05-11,580,W004,1,34609,34609
O000862,2025-08-23,291,W005,5,63408,317040
O000863,2025-10-12,384,W001,4,54463,217852
O000864,2025-01-03,330,W008,10,990,9900
O000865,2025-09-11,557,W010,4,56060,224240
O000866,2025-05-31,502,W004,4,10980,43920
O000867,2025-06-10,582,W010,9,25048,225432
O000868,2025-11-16,251,W005,3,20494,61482
O000869,2025-07-26,293,W010,9,31420,282780
O000870,2025-02-01,592,W006,6,37008,222048
O000871,2025-05-20,351,W007,10,16983,169830
O000872,2025-02-13,577,W010,4,4036,16144
O000873,2025-09-20,244,W005,4,21829,87316
O000874,2025-06-03,462,W010,7,40688,284816
O000875,2025-07-26,180,W008,6,30560,183360
O000876,2025-04-27,539,W001,9,63741,573669
O000877,2025-02-05,521,W004,3,57767,173301
O000878,2025-05-10,642,W003,3,38439,115317
O000879,2025-07-27,548,W004,1,51935,51935
O000880,2025-02-07,274,W009,9,49827,448443
O000881,2025-10-29,579,W010,4,40057,160228
O000882,2025-11-06,385,W002,10,44126,441260
O000883,2025-01-22,367,W003,4,13680,54720
O000884,2025-06-03,134,W008,9,31264,281376
O000885,2025-07-28,586,W005,5,31873,159365
O000886,2025-09-13,537,W002,7,34784,243488
O000887,2025-04-15,490,W005,7,22241,155687
O000888,2025-02-27,119,W003,5,7495,37475
O000889,2025-01-29,639,W006,2,26449,52898
O000890,2025-12-22,228,W003,2,10386,20772
O000891,2025-08-18,304,W008,4,18934,75736
O000892,2025-06-10,605,W005,3,30328,90984
O000893,2025-07-26,207,W001,3,42269,126807
O000894,2025-07-28,629,W001,1,31429,31429
O000895,2025-05-20,563,W003,5,23463,117315
O000896,2025-10-03,134,W005,8,31264,250112
O000897,2025-05-31,262,W006,5,47906,239530
O000898,2025-01-08,497,W010,3,38068,114204
O000899,2025-01-29,121,W001,2,47616,95232
O000900,2025-11-22,421,W005,10,67460,674600
O000901,2025-09-18,257,W010,1,30691,30691
O000902,2025-06-29,232,W002,10,39173,391730
O000903,2025-03-30,207,W004,7,42269,295883
O000904,2025-08-17,143,W001,4,1834,7336
O000905,2025-09-20,584,W005,2,53801,107602
O000906,2025-12-07,405,W003,2,31338,62676
O000907,2025-08-06,574,W001,6,44220,265320
O000908,2025-07-27,163,W004,2,10004,20008
O000909,2025-10-06,180,W010,4,30560,122240
O000910,2025-02-09,187,W009,3,42967,128901
O000911,2025-06-23,324,W002,6,16727,100362
O000912,2025-09-19,205,W006,2,38674,77348
O000913,2025-02-23,174,W001,10,30940,309400
O000914,2025-12-17,167,W010,5,57088,285440
O000915,2025-04-20,102,W007,10,6538,65380
O000916,2025-11-24,259,W002,8,8536,68288
O000917,2025-06-09,503,W009,1,38984,38984
O000918,2025-08-30,331,W007,9,55314,497826
O000919,2025-06-25,151,W009,6,39836,239016
O000920,2025-09-13,389,W003,6,64271,385626
O000921,2025-09-30,219,W008,6,4340,26040
O000922,2025-03-05,142,W003,1,41432,41432
O000923,2025-12-29,277,W008,5,53837,269185
O000924,2025-09-02,133,W009,7,12332,86324
O000925,2025-12-29,437,W007,8,43726,349808
O000926,2025-03-14,336,W002,2,32327,64654
O000927,2025-09-25,466,W004,1,36528,36528
O000928,2025-01-26,313,W001,9,66746,600714
O000929,2025-07-23,226,W002,9,29288,263592
O000930,2025-10-29,117,W010,10,29091,290910
O000931,2025-06-26,280,W003,2,34028,68056
O000932,2025-02-02,127,W002,5,39363,196815
O000933,2025-03-16,614,W004,8,13469,107752
O000934,2025-04-13,180,W002,1,30560,30560
O000935,2025-06-22,412,W001,1,6581,6581
O000936,2025-09-08,426,W009,6,56953,341718
O000937,2025-09-18,360,W008,2,13669,27338
O000938,2025-03-25,158,W003,9,31778,286002
O000939,2025-03-22,511,W009,3,7070,21210
O000940,2025-09-25,314,W001,9,25231,227079
O000941,2025-01-24,443,W005,5,44432,222160
O000942,2025-10-27,503,W002,1,38984,38984
O000943,2025-08-15,151,W010,6,39836,239016
O000944,2025-10-06,117,W002,9,29091,261819
O000945,2025-04-14,147,W003,3,39694,119082
O000946,2025-02-16,539,W010,10,63741,637410
O000947,2025-03-23,236,W008,4,10344,41376
O000948,2025-12-15,329,W010,1,14455,14455
O000949,2025-09-04,336,W007,2,32327,64654
O000950,2025-11-28,389,W002,3,64271,192813
O000951,2025-04-10,461,W003,1,18946,18946
O000952,2025-04-15,482,W001,1,51750,51750
O000953,2025-02-15,411,W004,7,32625,228375
O000954,2025-10-01,397,W002,3,67956,203868
O000955,2025-12-10,431,W002,4,6226,24904
O000956,2025-07-06,233,W001,1,5515,5515
O000957,2025-07-08,303,W005,7,65352,457464
O000958,2025-12-19,140,W007,1,1337,1337
O000959,2025-10-27,408,W005,3,13004,39012
O000960,2025-11-19,131,W001,4,40188,160752
O000961,2025-09-25,246,W005,9,59925,539325
O000962,2025-05-06,470,W009,2,9262,18524
O000963,2025-04-14,195,W001,3,11382,34146
O000964,2025-03-07,507,W009,4,43448,173792
O000965,2025-01-02,649,W009,6,42373,254238
O000966,2025-10-08,519,W007,3,49978,149934
O000967,2025-03-20,487,W003,2,20815,41630
O000968,2025-04-21,365,W006,9,4002,36018
O000969,2025-01-14,598,W006,9,55839,502551
O000970,2025-08-31,555,W008,1,1567,1567
O000971,2025-09-07,222,W004,3,55820,167460
O000972,2025-05-12,157,W001,6,25043,150258
O000973,2025-11-04,314,W003,2,25231,50462
O000974,2025-08-17,520,W005,4,34215,136860
O000975,2025-12-09,579,W004,9,40057,360513
O000976,2025-05-04,104,W006,3,49466,148398
O000977,2025-04-12,317,W006,6,6032,36192
O000978,2025-10-10,125,W010,8,22305,178440
O000979,2025-11-28,229,W010,3,32564,97692
O000980,2025-06-06,291,W006,8,63408,507264
O000981,2025-08-20,397,W010,8,67956,543648
O000982,2025-08-21,338,W003,10,55703,557030
O000983,2025-05-12,114,W005,10,36754,367540
O000984,2025-11-29,117,W010,10,29091,290910
O000985,2025-03-03,258,W005,1,32144,32144
O000986,2025-11-15,337,W007,7,1484,10388
O000987,2025-10-23,430,W010,10,13709,137090
O000988,2025-02-23,322,W005,7,66285,463995
O000989,2025-01-06,331,W008,6,55314,331884
O000990,2025-03-16,564,W004,7,9845,68915
O000991,2025-10-27,137,W010,5,22400,112000
O000992,2025-09-08,644,W009,10,47364,473640
O000993,2025-03-08,634,W003,10,12631,126310
O000994,2025-09-04,528,W003,7,44290,310030
O000995,2025-12-19,570,W002,1,57701,57701
O000996,2025-12-08,542,W001,3,30325,90975
O000997,2025-06-10,193,W002,4,55259,221036
O000998,2025-07-07,621,W010,1,38105,38105
O000999,2025-09-18,221,W006,5,17704,88520
O001000,2025-02-22,516,W007,4,45831,183324
O001001,2025-09-21,543,W006,2,13096,26192
O001002,2025-05-21,153,W008,7,11002,77014
O001003,2025-09-13,393,W003,8,26090,208720
O001004,2025-06-29,625,W010,7,18900,132300
O001005,2025-07-10,230,W006,9,14848,133632
O001006,2025-06-28,345,W010,4,8895,35580
O001007,2025-05-28,592,W008,10,37008,370080
O001008,2025-05-14,501,W009,9,1487,13383
O001009,2025-02-08,373,W010,9,50120,451080
O001010,2025-10-10,596,W006,6,35808,214848
O001011,2025-10-03,235,W009,1,47706,47706
O001012,2025-11-23,544,W006,5,39431,197155
O001013,2025-06-18,216,W004,5,33998,169990
O001014,2025-07-16,363,W008,9,28590,257310
O001015,2025-11-12,499,W004,1,60248,60248
O001016,2025-03-29,254,W010,7,58170,407190
O001017,2025-12-16,354,W008,2,53894,107788
O001018,2025-04-27,436,W006,6,10718,64308
O001019,2025-01-18,474,W005,8,41312,330496
O001020,2025-11-24,132,W008,3,52968,158904
O001021,2025-04-11,536,W002,8,48492,387936
O001022,2025-07-11,379,W005,5,36429,182145
O001023,2025-10-10,271,W009,8,7478,59824
O001024,2025-08-25,454,W003,1,49099,49099
O001025,2025-10-16,420,W007,7,19205,134435
O001026,2025-03-20,641,W005,5,27365,136825
O001027,2025-05-24,491,W002,5,1461,7305
O001028,2025-01-03,290,W005,10,10974,109740
O001029,2025-08-16,465,W002,9,16105,144945
O001030,2025-12-14,594,W006,2,61600,123200
O001031,2025-10-03,642,W001,7,38439,269073
O001032,2025-01-18,583,W002,10,48484,484840
O001033,2025-09-10,439,W002,9,21205,190845
